mm_id,entity_id,traj_id,rid_list,time_list
12491829,15384,241,"6598,30648,30653,30643,21434,39662,21437,30635,39668,21446,21448,21451,21453,35832,21455,18830,19131,2048,19178,39389,39494,2051,14042,39476,36090,604,14040,39471,605,607,27318,14415,14414,14419,38818,13577,13210,3384,14426,16578,16580,598,19169,15654,15647,59,15630,15657,6854,17933,9780,15656,8577,8563,585,8641,8639,15454,1734,18588","2015-11-06T17:05:57Z,2015-11-06T17:06:48Z,2015-11-06T17:07:19Z,2015-11-06T17:07:23Z,2015-11-06T17:08:51Z,2015-11-06T17:09:47Z,2015-11-06T17:10:23Z,2015-11-06T17:11:12Z,2015-11-06T17:11:23Z,2015-11-06T17:13:15Z,2015-11-06T17:13:23Z,2015-11-06T17:14:23Z,2015-11-06T17:15:01Z,2015-11-06T17:15:20Z,2015-11-06T17:15:23Z,2015-11-06T17:17:13Z,2015-11-06T17:17:23Z,2015-11-06T17:17:31Z,2015-11-06T17:17:33Z,2015-11-06T17:17:46Z,2015-11-06T17:17:56Z,2015-11-06T17:18:23Z,2015-11-06T17:18:59Z,2015-11-06T17:19:08Z,2015-11-06T17:19:23Z,2015-11-06T17:19:43Z,2015-11-06T17:20:06Z,2015-11-06T17:20:23Z,2015-11-06T17:22:23Z,2015-11-06T17:23:02Z,2015-11-06T17:23:42Z,2015-11-06T17:24:23Z,2015-11-06T17:25:42Z,2015-11-06T17:26:02Z,2015-11-06T17:26:09Z,2015-11-06T17:26:23Z,2015-11-06T17:27:23Z,2015-11-06T17:29:23Z,2015-11-06T17:30:23Z,2015-11-06T17:32:23Z,2015-11-06T17:34:23Z,2015-11-06T17:36:23Z,2015-11-06T17:42:08Z,2015-11-06T17:42:23Z,2015-11-06T17:43:23Z,2015-11-06T17:44:06Z,2015-11-06T17:44:23Z,2015-11-06T17:44:57Z,2015-11-06T17:44:59Z,2015-11-06T17:45:01Z,2015-11-06T17:45:32Z,2015-11-06T17:46:01Z,2015-11-06T17:46:23Z,2015-11-06T17:48:02Z,2015-11-06T17:48:21Z,2015-11-06T17:49:23Z,2015-11-06T17:50:23Z,2015-11-06T17:50:58Z,2015-11-06T17:51:02Z,2015-11-06T17:51:23Z"
1934326,2389,71,"2243,20181,2241,809,20140,1389,27785,6482,20218,32887,39750,28006,39898,22863,39903,37105,37112,12149,12337,1893,21946,2762,2759,2733,38625,14217,1506,4021,23425,23433,29570,9678,17438,2351,14218,9659,23341,17440,277,4162,4160,1223,4153,22019,2357,735,9564,4066,28265,23913,3844","2015-11-05T15:30:25Z,2015-11-05T15:33:07Z,2015-11-05T15:33:25Z,2015-11-05T15:34:25Z,2015-11-05T15:34:25Z,2015-11-05T15:36:25Z,2015-11-05T15:37:09Z,2015-11-05T15:37:11Z,2015-11-05T15:37:13Z,2015-11-05T15:37:14Z,2015-11-05T15:37:37Z,2015-11-05T15:38:25Z,2015-11-05T15:40:42Z,2015-11-05T15:40:46Z,2015-11-05T15:40:59Z,2015-11-05T15:41:47Z,2015-11-05T15:42:25Z,2015-11-05T15:43:03Z,2015-11-05T15:43:25Z,2015-11-05T15:44:25Z,2015-11-05T15:46:22Z,2015-11-05T15:46:26Z,2015-11-05T15:47:26Z,2015-11-05T15:48:26Z,2015-11-05T15:50:26Z,2015-11-05T15:51:05Z,2015-11-05T15:51:34Z,2015-11-05T15:52:26Z,2015-11-05T15:52:36Z,2015-11-05T15:52:55Z,2015-11-05T15:53:06Z,2015-11-05T15:53:14Z,2015-11-05T15:53:15Z,2015-11-05T15:53:20Z,2015-11-05T15:53:49Z,2015-11-05T15:53:59Z,2015-11-05T15:54:03Z,2015-11-05T15:54:13Z,2015-11-05T15:54:19Z,2015-11-05T15:54:33Z,2015-11-05T15:54:45Z,2015-11-05T15:55:17Z,2015-11-05T15:55:43Z,2015-11-05T15:56:02Z,2015-11-05T15:57:26Z,2015-11-05T16:00:26Z,2015-11-05T16:00:58Z,2015-11-05T16:01:04Z,2015-11-05T16:01:26Z,2015-11-05T16:02:26Z,2015-11-05T16:03:26Z"
14558650,17956,114,"25239,20404,14860,17954,4414,8335,16298,19657,16200","2015-11-03T08:31:04Z,2015-11-03T08:31:14Z,2015-11-03T08:31:48Z,2015-11-03T08:32:14Z,2015-11-03T08:33:32Z,2015-11-03T08:33:44Z,2015-11-03T08:34:14Z,2015-11-03T08:34:42Z,2015-11-03T08:34:44Z"
5299912,6547,239,"23462,14262,599,14270,14264,14266,2509,14293,4890,1877,601,23284,23286,2165,2163,25121,23295,23280,2161,2167,23266,23267,23262","2015-11-05T18:37:26Z,2015-11-05T18:37:48Z,2015-11-05T18:38:11Z,2015-11-05T18:38:48Z,2015-11-05T18:40:48Z,2015-11-05T18:43:48Z,2015-11-05T18:44:48Z,2015-11-05T18:46:01Z,2015-11-05T18:47:16Z,2015-11-05T18:47:48Z,2015-11-05T18:49:48Z,2015-11-05T18:50:48Z,2015-11-05T18:52:44Z,2015-11-05T18:53:31Z,2015-11-05T18:54:04Z,2015-11-05T18:54:11Z,2015-11-05T18:54:48Z,2015-11-05T18:55:30Z,2015-11-05T18:55:48Z,2015-11-05T18:56:48Z,2015-11-05T18:58:48Z,2015-11-05T18:59:47Z,2015-11-05T18:59:48Z"
12152233,14987,309,"3528,17611,16592,948,946,16589,16587,16692,863,865,18872,17527,848,18866,16686,16680,16675,952,16670,16669,39,954,38,16629,16612,2301,2302,2304,8575,8566,15459,15633,3665,17936,3667","2015-11-07T13:48:16Z,2015-11-07T13:49:27Z,2015-11-07T13:50:27Z,2015-11-07T13:50:55Z,2015-11-07T13:50:59Z,2015-11-07T13:51:21Z,2015-11-07T13:51:27Z,2015-11-07T13:51:49Z,2015-11-07T13:52:03Z,2015-11-07T13:52:07Z,2015-11-07T13:52:09Z,2015-11-07T13:52:09Z,2015-11-07T13:52:10Z,2015-11-07T13:52:10Z,2015-11-07T13:52:11Z,2015-11-07T13:52:22Z,2015-11-07T13:52:27Z,2015-11-07T13:52:41Z,2015-11-07T13:52:54Z,2015-11-07T13:52:56Z,2015-11-07T13:53:10Z,2015-11-07T13:53:27Z,2015-11-07T13:53:43Z,2015-11-07T13:54:27Z,2015-11-07T13:56:06Z,2015-11-07T13:56:27Z,2015-11-07T13:56:59Z,2015-11-07T13:57:21Z,2015-11-07T13:57:27Z,2015-11-07T13:57:56Z,2015-11-07T13:58:27Z,2015-11-07T13:58:55Z,2015-11-07T13:59:02Z,2015-11-07T13:59:26Z,2015-11-07T13:59:27Z"
10222825,12641,243,"23269,17517,17519,4910,17516,17514,17511,17508,17506,3707,1958","2015-11-06T18:27:31Z,2015-11-06T18:28:19Z,2015-11-06T18:28:23Z,2015-11-06T18:28:29Z,2015-11-06T18:28:34Z,2015-11-06T18:29:34Z,2015-11-06T18:30:34Z,2015-11-06T18:31:34Z,2015-11-06T18:31:36Z,2015-11-06T18:31:39Z,2015-11-06T18:32:34Z"
4570087,5640,247,"13662,12049,12028,3790,22178,12647,35678,22184,24056,24059,22180,27138,22175,27128,27747,27069,27065,27739,27115,27107,27105,27101,27099,7217,20112,7215","2015-11-05T17:51:48Z,2015-11-05T17:52:37Z,2015-11-05T17:52:56Z,2015-11-05T17:53:27Z,2015-11-05T17:53:50Z,2015-11-05T17:53:56Z,2015-11-05T17:54:40Z,2015-11-05T17:54:56Z,2015-11-05T17:55:08Z,2015-11-05T17:55:11Z,2015-11-05T17:55:16Z,2015-11-05T17:55:56Z,2015-11-05T17:57:07Z,2015-11-05T17:57:27Z,2015-11-05T17:57:51Z,2015-11-05T17:57:52Z,2015-11-05T17:57:54Z,2015-11-05T17:57:56Z,2015-11-05T17:58:11Z,2015-11-05T17:58:22Z,2015-11-05T17:58:28Z,2015-11-05T17:58:56Z,2015-11-05T17:59:56Z,2015-11-05T18:00:56Z,2015-11-05T18:01:24Z,2015-11-05T18:01:56Z"
6313620,7766,121,"15077,4490,19427,19428,4492,4933,4493,3727,3729,517,19434,19412,34533,19407,2196,16877,519,520,522,523,19377,525,18152,527","2015-11-07T12:18:02Z,2015-11-07T12:18:24Z,2015-11-07T12:18:27Z,2015-11-07T12:18:31Z,2015-11-07T12:18:35Z,2015-11-07T12:19:03Z,2015-11-07T12:19:24Z,2015-11-07T12:19:38Z,2015-11-07T12:19:59Z,2015-11-07T12:20:04Z,2015-11-07T12:20:24Z,2015-11-07T12:20:57Z,2015-11-07T12:21:24Z,2015-11-07T12:21:51Z,2015-11-07T12:22:24Z,2015-11-07T12:22:57Z,2015-11-07T12:23:25Z,2015-11-07T12:24:13Z,2015-11-07T12:24:25Z,2015-11-07T12:25:18Z,2015-11-07T12:25:25Z,2015-11-07T12:26:25Z,2015-11-07T12:27:21Z,2015-11-07T12:27:25Z"
4121621,5065,47,"5066,29551,5067,26444,4180,4178,20749,2057,38273,39346,7366,39342,2053,36092,6825,20941,12673,12952,5873,5890,5892,17698,5884,17702","2015-11-02T17:43:01Z,2015-11-02T17:44:01Z,2015-11-02T17:45:01Z,2015-11-02T17:45:10Z,2015-11-02T17:45:11Z,2015-11-02T17:45:13Z,2015-11-02T17:45:15Z,2015-11-02T17:46:01Z,2015-11-02T17:46:09Z,2015-11-02T17:46:34Z,2015-11-02T17:46:53Z,2015-11-02T17:47:01Z,2015-11-02T17:52:02Z,2015-11-02T17:52:05Z,2015-11-02T17:53:01Z,2015-11-02T17:54:01Z,2015-11-02T17:55:01Z,2015-11-02T17:56:38Z,2015-11-02T17:57:01Z,2015-11-02T17:57:39Z,2015-11-02T17:58:01Z,2015-11-02T18:00:01Z,2015-11-02T18:00:33Z,2015-11-02T18:01:01Z"
8295093,10237,218,"34207,7894,34203,28409,34217,34227,34233,34225,34218,28407,7907,8218,19528,8274,8271,8260,8261,33618,33612,33632,33627,33615,37548,19521,19524,33837,33835,8248,33834,8252,33839,33840,8241,8242,8246,8245,17759,19534,17761,8208,1895,3331,22917,20419,6772,27191,15766,3426,3427,3430","2015-11-04T16:29:15Z,2015-11-04T16:29:27Z,2015-11-04T16:29:30Z,2015-11-04T16:29:38Z,2015-11-04T16:29:55Z,2015-11-04T16:30:08Z,2015-11-04T16:30:09Z,2015-11-04T16:30:11Z,2015-11-04T16:30:12Z,2015-11-04T16:30:14Z,2015-11-04T16:30:15Z,2015-11-04T16:30:18Z,2015-11-04T16:30:20Z,2015-11-04T16:30:24Z,2015-11-04T16:30:25Z,2015-11-04T16:30:26Z,2015-11-04T16:30:26Z,2015-11-04T16:30:27Z,2015-11-04T16:30:31Z,2015-11-04T16:30:33Z,2015-11-04T16:30:33Z,2015-11-04T16:30:34Z,2015-11-04T16:30:35Z,2015-11-04T16:30:37Z,2015-11-04T16:30:38Z,2015-11-04T16:31:29Z,2015-11-04T16:31:38Z,2015-11-04T16:31:42Z,2015-11-04T16:31:47Z,2015-11-04T16:31:49Z,2015-11-04T16:31:55Z,2015-11-04T16:31:58Z,2015-11-04T16:32:04Z,2015-11-04T16:32:08Z,2015-11-04T16:32:27Z,2015-11-04T16:32:35Z,2015-11-04T16:32:38Z,2015-11-04T16:34:30Z,2015-11-04T16:35:06Z,2015-11-04T16:36:36Z,2015-11-04T16:37:06Z,2015-11-04T16:37:16Z,2015-11-04T16:37:36Z,2015-11-04T16:37:56Z,2015-11-04T16:37:59Z,2015-11-04T16:38:06Z,2015-11-04T16:38:36Z,2015-11-04T16:39:36Z,2015-11-04T16:40:05Z,2015-11-04T16:40:06Z"
12160855,14996,251,"19463,39706,3440,25588,35069,35071,3438,19464,567,25030,25012,587,17983,17973,17974,5331,15894,15889,22117,22115,22112,22089,22103,22088,22095","2015-11-07T11:50:37Z,2015-11-07T11:50:49Z,2015-11-07T11:50:59Z,2015-11-07T11:51:05Z,2015-11-07T11:51:15Z,2015-11-07T11:51:40Z,2015-11-07T11:51:57Z,2015-11-07T11:51:59Z,2015-11-07T11:52:43Z,2015-11-07T11:52:59Z,2015-11-07T11:53:05Z,2015-11-07T11:53:16Z,2015-11-07T11:53:21Z,2015-11-07T11:53:32Z,2015-11-07T11:53:40Z,2015-11-07T11:54:16Z,2015-11-07T11:54:27Z,2015-11-07T11:54:31Z,2015-11-07T11:54:59Z,2015-11-07T11:55:59Z,2015-11-07T11:56:23Z,2015-11-07T11:56:31Z,2015-11-07T11:56:34Z,2015-11-07T11:56:37Z,2015-11-07T11:56:59Z"
2967560,3669,315,"16421,19786,6998,3434,19779,34759,4533,4539,4537,19880,21515,21617,3953,20491,27396,7948","2015-11-05T23:17:19Z,2015-11-05T23:17:52Z,2015-11-05T23:17:53Z,2015-11-05T23:17:54Z,2015-11-05T23:17:55Z,2015-11-05T23:18:40Z,2015-11-05T23:18:55Z,2015-11-05T23:19:55Z,2015-11-05T23:21:39Z,2015-11-05T23:21:55Z,2015-11-05T23:22:01Z,2015-11-05T23:22:34Z,2015-11-05T23:22:55Z,2015-11-05T23:23:55Z,2015-11-05T23:24:51Z,2015-11-05T23:24:55Z"
14568373,17966,229,"26838,26846,15933,15951,1941,554,23848,23845,556,23840,571,15878,15884,25499,25894,25012,587,17983,17973,17974,5331,15894,15889,22116,22092,5330,25011,17627,17629,2637,2634,19294,3637","2015-11-04T15:25:04Z,2015-11-04T15:26:03Z,2015-11-04T15:26:38Z,2015-11-04T15:26:39Z,2015-11-04T15:27:31Z,2015-11-04T15:28:03Z,2015-11-04T15:28:04Z,2015-11-04T15:28:22Z,2015-11-04T15:28:37Z,2015-11-04T15:28:54Z,2015-11-04T15:28:56Z,2015-11-04T15:29:03Z,2015-11-04T15:29:33Z,2015-11-04T15:29:55Z,2015-11-04T15:30:03Z,2015-11-04T15:30:14Z,2015-11-04T15:30:30Z,2015-11-04T15:30:37Z,2015-11-04T15:30:53Z,2015-11-04T15:31:03Z,2015-11-04T15:31:27Z,2015-11-04T15:31:35Z,2015-11-04T15:31:38Z,2015-11-04T15:31:57Z,2015-11-04T15:31:58Z,2015-11-04T15:31:59Z,2015-11-04T15:32:03Z,2015-11-04T15:32:27Z,2015-11-04T15:32:40Z,2015-11-04T15:33:03Z,2015-11-04T15:33:22Z,2015-11-04T15:33:46Z,2015-11-04T15:34:03Z"
8057877,9943,143,"15941,25690,30376,39907,28592,28590,22721,22731,387,29250,329,29191","2015-11-06T12:57:15Z,2015-11-06T12:57:50Z,2015-11-06T12:58:17Z,2015-11-06T12:58:30Z,2015-11-06T12:59:17Z,2015-11-06T12:59:26Z,2015-11-06T12:59:29Z,2015-11-06T13:00:28Z,2015-11-06T13:00:29Z,2015-11-06T13:01:29Z,2015-11-06T13:02:07Z,2015-11-06T13:02:29Z"
12212221,15057,199,"767,757,25478,25034,19460,4989,19457,15825,108,15871,15858,3983,1679,30472,38298,38293,1539,38251,9364,28719,38290,38285,31,20870,30,39377,39381,39370,39373,24228,4311,0,3320,787,4082,10498,14962,790,3002,17733","2015-11-06T19:23:20Z,2015-11-06T19:25:00Z,2015-11-06T19:25:40Z,2015-11-06T19:25:51Z,2015-11-06T19:25:52Z,2015-11-06T19:26:00Z,2015-11-06T19:26:36Z,2015-11-06T19:26:54Z,2015-11-06T19:26:54Z,2015-11-06T19:27:24Z,2015-11-06T19:27:32Z,2015-11-06T19:27:51Z,2015-11-06T19:28:00Z,2015-11-06T19:28:15Z,2015-11-06T19:28:35Z,2015-11-06T19:28:37Z,2015-11-06T19:28:53Z,2015-11-06T19:29:00Z,2015-11-06T19:29:35Z,2015-11-06T19:30:00Z,2015-11-06T19:30:56Z,2015-11-06T19:31:00Z,2015-11-06T19:31:59Z,2015-11-06T19:32:00Z,2015-11-06T19:32:35Z,2015-11-06T19:33:00Z,2015-11-06T19:35:00Z,2015-11-06T19:35:39Z,2015-11-06T19:35:43Z,2015-11-06T19:36:46Z,2015-11-06T19:37:00Z,2015-11-06T19:39:33Z,2015-11-06T19:39:43Z,2015-11-06T19:40:00Z,2015-11-06T19:40:33Z,2015-11-06T19:41:33Z,2015-11-06T19:41:49Z,2015-11-06T19:41:50Z,2015-11-06T19:41:52Z,2015-11-06T19:42:00Z"
6030291,7410,147,"37701,16958,16961,16987,6353,16991,16995,7158,7140,17000,17007,16983,16980,17048,17065,17072,17079,28561,28570,28558,35794","2015-11-05T09:12:35Z,2015-11-05T09:12:58Z,2015-11-05T09:13:16Z,2015-11-05T09:13:32Z,2015-11-05T09:13:58Z,2015-11-05T09:14:25Z,2015-11-05T09:14:37Z,2015-11-05T09:14:52Z,2015-11-05T09:14:58Z,2015-11-05T09:15:58Z,2015-11-05T09:16:23Z,2015-11-05T09:16:29Z,2015-11-05T09:16:38Z,2015-11-05T09:16:49Z,2015-11-05T09:16:58Z,2015-11-05T09:17:15Z,2015-11-05T09:17:29Z,2015-11-05T09:17:35Z,2015-11-05T09:17:44Z,2015-11-05T09:17:58Z,2015-11-05T09:18:58Z"
15720232,19421,31,"21488,4702,21491,4689,17558,13723,5475,1179,28629,2488,8176,8182,5753,21046,17194,8177,8180,17203,17205,17208,4687,26393,17153,1166,32375,32376,32377,36174,17158,36197,17162,17163,20523,17165,5749,20525,39782,5751","2015-11-01T19:03:29Z,2015-11-01T19:03:58Z,2015-11-01T19:04:01Z,2015-11-01T19:04:28Z,2015-11-01T19:04:31Z,2015-11-01T19:04:47Z,2015-11-01T19:05:01Z,2015-11-01T19:05:25Z,2015-11-01T19:06:01Z,2015-11-01T19:06:29Z,2015-11-01T19:06:31Z,2015-11-01T19:06:49Z,2015-11-01T19:07:31Z,2015-11-01T19:08:17Z,2015-11-01T19:08:29Z,2015-11-01T19:08:30Z,2015-11-01T19:08:31Z,2015-11-01T19:08:53Z,2015-11-01T19:09:01Z,2015-11-01T19:09:31Z,2015-11-01T19:10:01Z,2015-11-01T19:11:01Z,2015-11-01T19:11:26Z,2015-11-01T19:11:28Z,2015-11-01T19:11:31Z,2015-11-01T19:11:42Z,2015-11-01T19:11:43Z,2015-11-01T19:11:51Z,2015-11-01T19:12:01Z,2015-11-01T19:12:14Z,2015-11-01T19:12:21Z,2015-11-01T19:12:31Z,2015-11-01T19:12:59Z,2015-11-01T19:13:01Z,2015-11-01T19:13:02Z,2015-11-01T19:13:04Z,2015-11-01T19:13:31Z,2015-11-01T19:14:01Z"
14114303,17389,125,"32438,5954,24446,24443,24442,24440,24435,8319,32888,23596,12063,17372,17379,8132,21677,2337,24426,35807,20476,4037","2015-11-06T09:52:38Z,2015-11-06T09:53:38Z,2015-11-06T09:54:19Z,2015-11-06T09:54:23Z,2015-11-06T09:54:33Z,2015-11-06T09:54:34Z,2015-11-06T09:54:38Z,2015-11-06T09:54:41Z,2015-11-06T09:54:46Z,2015-11-06T09:54:59Z,2015-11-06T09:55:13Z,2015-11-06T09:55:39Z,2015-11-06T09:55:56Z,2015-11-06T09:56:04Z,2015-11-06T09:56:39Z,2015-11-06T09:56:44Z,2015-11-06T09:56:45Z,2015-11-06T09:57:39Z,2015-11-06T09:58:39Z,2015-11-06T09:59:39Z"
1106369,1390,315,"14096,737,25283,22757,22761,22758,3823,3818,3846,3849,9576,9683,7404,7398,9542,9637,9600","2015-11-06T14:32:34Z,2015-11-06T14:33:33Z,2015-11-06T14:34:33Z,2015-11-06T14:34:57Z,2015-11-06T14:35:23Z,2015-11-06T14:35:50Z,2015-11-06T14:35:58Z,2015-11-06T14:36:12Z,2015-11-06T14:36:21Z,2015-11-06T14:36:43Z,2015-11-06T14:36:58Z,2015-11-06T14:37:58Z,2015-11-06T14:38:13Z,2015-11-06T14:38:50Z,2015-11-06T14:38:58Z,2015-11-06T14:39:29Z,2015-11-06T14:39:58Z"
1813781,2253,387,"21072,21075,21076,7180,1400","2015-11-07T10:57:25Z,2015-11-07T10:57:51Z,2015-11-07T10:59:17Z,2015-11-07T10:59:25Z,2015-11-07T11:00:25Z"
14920974,18418,179,"9480,9479,18214,18217,18218,652,18240,18236,18247,29487,29485,9466,9213,1616,287,23899,23901,23903,23904,21989,3852,1624,4357,1812,1826,4360,1725,254,4362,20835,252,250,248,3654,17935,17931,17928,17933,9780,15656,8578,8579,8612,6861,8645,8642,8587,8585,8583,8596,1514","2015-11-07T12:54:24Z,2015-11-07T12:55:00Z,2015-11-07T12:55:02Z,2015-11-07T12:55:41Z,2015-11-07T12:55:51Z,2015-11-07T12:55:52Z,2015-11-07T12:55:54Z,2015-11-07T12:56:11Z,2015-11-07T12:56:12Z,2015-11-07T12:56:33Z,2015-11-07T12:56:41Z,2015-11-07T12:57:00Z,2015-11-07T12:57:12Z,2015-11-07T12:57:41Z,2015-11-07T12:58:01Z,2015-11-07T12:58:41Z,2015-11-07T12:59:16Z,2015-11-07T12:59:41Z,2015-11-07T13:00:33Z,2015-11-07T13:00:38Z,2015-11-07T13:00:41Z,2015-11-07T13:01:41Z,2015-11-07T13:06:03Z,2015-11-07T13:07:41Z,2015-11-07T13:08:41Z,2015-11-07T13:09:28Z,2015-11-07T13:09:33Z,2015-11-07T13:09:44Z,2015-11-07T13:09:58Z,2015-11-07T13:10:09Z,2015-11-07T13:10:11Z,2015-11-07T13:10:41Z,2015-11-07T13:12:41Z,2015-11-07T13:13:39Z,2015-11-07T13:13:41Z,2015-11-07T13:14:03Z,2015-11-07T13:14:41Z,2015-11-07T13:15:27Z,2015-11-07T13:16:06Z,2015-11-07T13:16:41Z,2015-11-07T13:17:06Z,2015-11-07T13:17:25Z,2015-11-07T13:17:35Z,2015-11-07T13:17:41Z,2015-11-07T13:18:11Z,2015-11-07T13:18:17Z,2015-11-07T13:18:24Z,2015-11-07T13:18:30Z,2015-11-07T13:18:58Z,2015-11-07T13:19:07Z,2015-11-07T13:19:41Z"
15593763,19264,356,"39668,21446,21448,21451,21453,35832,21455,18830,19131,2049,2052,21415,18688,10593,2526,39397,39352,39350,11069,10985,10642,18691,1023","2015-11-06T11:48:46Z,2015-11-06T11:51:50Z,2015-11-06T11:52:04Z,2015-11-06T11:53:04Z,2015-11-06T11:53:42Z,2015-11-06T11:54:01Z,2015-11-06T11:54:04Z,2015-11-06T11:55:06Z,2015-11-06T11:55:12Z,2015-11-06T11:55:24Z,2015-11-06T11:55:32Z,2015-11-06T11:56:04Z,2015-11-06T11:56:46Z,2015-11-06T11:56:47Z,2015-11-06T11:57:04Z,2015-11-06T11:57:27Z,2015-11-06T11:57:50Z,2015-11-06T11:58:04Z,2015-11-06T11:58:07Z,2015-11-06T11:58:21Z,2015-11-06T11:58:48Z,2015-11-06T11:59:04Z,2015-11-06T12:00:04Z"
13881059,17102,5,"17384,24486,8321,8324,25048,21673,18317,18321,18332,18337,5315,18379,18404,18407,18410,18431,18448,30346,18482,30717,18462,17800,4698,18495,5471,15709","2015-11-02T11:17:44Z,2015-11-02T11:18:01Z,2015-11-02T11:18:41Z,2015-11-02T11:18:48Z,2015-11-02T11:19:01Z,2015-11-02T11:19:47Z,2015-11-02T11:20:56Z,2015-11-02T11:20:58Z,2015-11-02T11:21:00Z,2015-11-02T11:21:01Z,2015-11-02T11:22:00Z,2015-11-02T11:22:01Z,2015-11-02T11:22:24Z,2015-11-02T11:22:44Z,2015-11-02T11:22:44Z,2015-11-02T11:22:59Z,2015-11-02T11:23:00Z,2015-11-02T11:23:08Z,2015-11-02T11:23:17Z,2015-11-02T11:23:28Z,2015-11-02T11:23:29Z,2015-11-02T11:23:38Z,2015-11-02T11:23:40Z,2015-11-02T11:23:50Z,2015-11-02T11:23:51Z,2015-11-02T11:24:01Z"
11903623,14673,127,"7956,7053,3196,30274,21554,3197,16488,101,99,3277,21552,7964,21550,25206,2620,3281,2621,21546,3946,21512,21506,3947,27393,27392,19580,17773,17772,17777,17776","2015-11-04T14:32:05Z,2015-11-04T14:33:44Z,2015-11-04T14:34:36Z,2015-11-04T14:34:38Z,2015-11-04T14:34:44Z,2015-11-04T14:35:22Z,2015-11-04T14:35:45Z,2015-11-04T14:36:01Z,2015-11-04T14:36:14Z,2015-11-04T14:36:25Z,2015-11-04T14:36:44Z,2015-11-04T14:37:17Z,2015-11-04T14:37:44Z,2015-11-04T14:38:08Z,2015-11-04T14:38:14Z,2015-11-04T14:38:34Z,2015-11-04T14:38:42Z,2015-11-04T14:38:44Z,2015-11-04T14:40:27Z,2015-11-04T14:40:44Z,2015-11-04T14:41:32Z,2015-11-04T14:41:44Z,2015-11-04T14:42:34Z,2015-11-04T14:42:44Z,2015-11-04T14:43:42Z,2015-11-04T14:43:44Z,2015-11-04T14:43:58Z,2015-11-04T14:44:32Z,2015-11-04T14:44:44Z"
3085239,3805,153,"39943,39938,39935,829,1421,22486,823,826,25800,1412,26191,13737,13740,22188,24059,22180,27138,22175","2015-11-05T06:48:22Z,2015-11-05T06:49:50Z,2015-11-05T06:49:53Z,2015-11-05T06:49:57Z,2015-11-05T06:50:27Z,2015-11-05T06:50:55Z,2015-11-05T06:50:57Z,2015-11-05T06:51:52Z,2015-11-05T06:51:57Z,2015-11-05T06:52:37Z,2015-11-05T06:52:42Z,2015-11-05T06:52:50Z,2015-11-05T06:52:57Z,2015-11-05T06:53:40Z,2015-11-05T06:53:49Z,2015-11-05T06:53:57Z,2015-11-05T06:54:57Z,2015-11-05T06:55:57Z"
13445913,16574,349,"26736,15123,27580,27567,20731,27557,27555,27541,28309,27533,20723,12640,13662,12049,12027,852,22177,22192,853,8743,855,14125,14127,22536,22532,856,858,20231,859,861,18104,20234,26417,12036,26419,20237,12032,12033,20167,12029,20185","2015-11-06T06:34:18Z,2015-11-06T06:34:26Z,2015-11-06T06:35:08Z,2015-11-06T06:35:37Z,2015-11-06T06:35:47Z,2015-11-06T06:36:07Z,2015-11-06T06:36:08Z,2015-11-06T06:36:38Z,2015-11-06T06:37:08Z,2015-11-06T06:38:08Z,2015-11-06T06:38:29Z,2015-11-06T06:38:33Z,2015-11-06T06:38:35Z,2015-11-06T06:38:59Z,2015-11-06T06:39:08Z,2015-11-06T06:39:30Z,2015-11-06T06:40:08Z,2015-11-06T06:40:57Z,2015-11-06T06:41:08Z,2015-11-06T06:42:08Z,2015-11-06T06:42:30Z,2015-11-06T06:42:46Z,2015-11-06T06:42:53Z,2015-11-06T06:44:08Z,2015-11-06T06:44:37Z,2015-11-06T06:45:08Z,2015-11-06T06:45:23Z,2015-11-06T06:46:00Z,2015-11-06T06:46:08Z,2015-11-06T06:46:22Z,2015-11-06T06:46:38Z,2015-11-06T06:46:40Z,2015-11-06T06:46:57Z,2015-11-06T06:47:02Z,2015-11-06T06:47:08Z,2015-11-06T06:47:26Z,2015-11-06T06:47:31Z,2015-11-06T06:47:41Z,2015-11-06T06:47:43Z,2015-11-06T06:48:07Z,2015-11-06T06:48:08Z"
9132935,11313,221,"14096,737,25283,22757,22761,22758,3823,3818,3846,3849,9577,9626,9679,9629,9634,9580,21993,21998,22005,22016,22020,22019","2015-11-04T18:42:16Z,2015-11-04T18:44:34Z,2015-11-04T18:45:17Z,2015-11-04T18:45:34Z,2015-11-04T18:45:55Z,2015-11-04T18:46:17Z,2015-11-04T18:46:24Z,2015-11-04T18:46:34Z,2015-11-04T18:46:41Z,2015-11-04T18:46:59Z,2015-11-04T18:47:10Z,2015-11-04T18:47:34Z,2015-11-04T18:47:58Z,2015-11-04T18:48:14Z,2015-11-04T18:48:48Z,2015-11-04T18:49:33Z,2015-11-04T18:49:46Z,2015-11-04T18:50:34Z,2015-11-04T18:52:34Z,2015-11-04T18:55:06Z,2015-11-04T18:55:20Z,2015-11-04T18:55:34Z"
